Customer ID,Referred a Friend,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges
8347-GDTMP,Yes,64,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,1225.65
6746-WAUWT,No,19,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.7,386.5
0428-IKYCP,Yes,22,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,87.0,1850.65
2187-PKZAY,No,12,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,1043.4
4003-OCTMP,Yes,31,Yes,No,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,64.0,1910.75
6652-YFFJO,No,11,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.9,716.1
7225-IILWY,Yes,68,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.75,1686.15
3170-GWYKC,No,60,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,6236.75
9830-ECLEN,Yes,58,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Mailed Check,50.0,2919.85
2668-TZSPS,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,20.45
7446-SFAOA,Yes,37,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,717.5
9522-ZSINC,No,13,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95,253.8
8234-GSZYK,No,43,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.45,1110.05
6505-OZNPG,No,6,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,63.4,348.8
6164-HAQTX,No,71,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,53.95,3888.65
7765-LWVVH,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,95.1,6843.15
0953-LGOVU,Yes,12,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,35.5,432.25
4692-NNQRU,Yes,21,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,79.2,1742.45
7742-MYPGI,Yes,6,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,48.8,297.35
9619-GSATL,No,43,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,One Year,No,Bank Withdrawal,55.45,2444.25
5622-UEJFI,Yes,35,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.4,949.8
6203-HBZPA,No,52,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,63.9,3334.95
0484-FFVBJ,No,32,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.85,2010.95
0301-FIDRB,Yes,72,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.8,4684.3
4139-JPIAM,No,51,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.45,2181.55
2181-TIDSV,Yes,68,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.95,1303.25
1936-CZAKF,Yes,49,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,49.65,2409.9
9453-PATOS,Yes,72,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.1,6155.4
4402-FTBXC,No,54,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Credit Card,89.8,4667.0
2931-XIQBR,Yes,50,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.05,5153.5
0106-UGRDO,Yes,69,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.0,8182.85
5542-TBBWB,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9
1930-QPBVZ,Yes,68,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,95.1,6683.4
2606-PKWJB,No,40,No,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,40.25,1564.05
5322-ZSMZY,Yes,31,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,755.6
5220-AGAAX,Yes,68,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.0,1664.3
0208-BPQEJ,No,12,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,198.1
9435-JMLSX,Yes,71,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,6045.9
3352-ALMCK,No,40,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.65,4108.15
5312-IRCFR,Yes,64,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,92.85,5980.75
5294-IMHHT,Yes,53,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,97.75,5043.2
6176-YJWAS,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Two Year,Yes,Credit Card,97.95,7114.25
5310-NOOVA,No,46,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,907.05
4526-EXKKN,No,40,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.6,973.95
5311-IHLEI,No,12,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,50.95,605.75
3987-KQDDU,No,9,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,661.55
3404-JNXAX,Yes,51,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.75,4116.9
5131-PONJI,Yes,49,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,90.4,4494.65
3489-VSFRD,No,56,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,One Year,Yes,Credit Card,60.25,3282.75
3345-JHUEO,No,4,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,55.7
5815-HGGHV,Yes,20,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,64.15,1274.45
5260-UMPWX,Yes,26,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,493.95
5649-RXQTV,No,51,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.0,5038.15
2674-MIAHT,No,4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.3,324.2
2576-HXMPA,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55
7587-AOVVU,No,27,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,100.75,2793.55
6898-MDLZW,No,12,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,53.75,648.65
4707-YNOQA,Yes,34,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.6,917.15
9357-UJRUN,Yes,24,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,58.35,1346.9
7663-CUXZB,Yes,59,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.75,6561.25
0258-NOKBL,No,3,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.4,268.45
1163-VIPRI,Yes,65,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.3,7337.55
9348-ROUAI,Yes,59,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.3,5194.05
9443-JUBUO,Yes,72,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.25,4478.85
3043-TYBNO,No,3,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,60.65,196.9
4830-FAXFM,No,19,Yes,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.1,439.2
5906-BFOZT,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.5,19.5
2960-NKRSO,No,24,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.95,2107.15
5598-IKHQQ,No,72,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,1866.45
0397-ZXWQF,No,67,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.5,1430.95
5266-PFRQK,Yes,52,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.85,1071.6
4674-HGNUA,Yes,71,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,6457.15
6765-MBQNU,Yes,26,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,26.0,684.05
9786-IJYDL,No,35,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.2,3914.05
1303-SRDOK,Yes,55,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,69.05,3842.6
3769-MHZNV,Yes,33,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,670.35
6295-OSINB,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.65,7880.25
3308-MHOOC,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.2,19.2
4177-JPDFU,No,12,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,34.0,442.45
2239-CFOUJ,Yes,1,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.4,20.4
2209-XADXF,No,1,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.25,25.25
6620-JDYNW,No,18,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,60.6,1156.35
4770-UEZOX,No,2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.75,144.8
1038-RQOST,Yes,19,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,414.95
4568-TTZRT,No,9,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,181.8
9513-DXHDA,No,27,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,2212.55
8084-OIVBS,No,11,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.0,211.95
8896-BQTTI,No,1,Yes,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.0,25.0
3352-RICWQ,Yes,9,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,210.65
2160-GPFXD,Yes,54,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Credit Card,65.65,3566.7
2065-MMKGR,No,29,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71.0,2080.1
1498-NHTLT,Yes,59,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.75,5186.0
1402-PTHGN,Yes,18,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,61.5,1087.45
5199-FPUSP,No,33,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,One Year,No,Credit Card,34.05,1113.95
6377-KSLXC,No,5,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,107.05
1796-JANOW,No,2,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,38.15
0238-WHBIQ,Yes,72,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3
8735-NBLWT,No,9,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,184.1
6651-RLGGM,Yes,67,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.3,1688.9
1614-JBEBI,No,8,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.7,137.6
5696-EXCYS,No,17,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,369.05
5795-KTGUD,Yes,68,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.8,7553.6
4702-HDRKD,No,67,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,49.35,3321.35
1406-PUQVY,No,1,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9
9114-AAFQH,Yes,48,Yes,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,65.65,3094.65
8715-KKTFG,Yes,61,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35
1728-BQDMA,No,2,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.45,82.7
5117-ZSMHQ,Yes,71,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,89.9,6342.7
5151-HQRDG,Yes,37,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,55.05,2030.75
0960-HUWBM,No,65,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.1,6700.05
6465-GSRCL,No,67,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.6,7244.7
0263-FJTQO,Yes,50,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,70.5,3486.65
7319-ZNRTR,Yes,25,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,411.15
7503-EPSZW,Yes,64,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,24.05,1559.15
7089-XXAYG,Yes,25,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,One Year,Yes,Credit Card,38.1,970.4
1666-JXLKU,No,37,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3810.55
7855-DIWPO,No,21,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.65,1493.2
5133-POWUA,No,1,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.8,45.8
5652-MSDEY,No,10,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,75.75,777.3
1810-BOHSY,Yes,51,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,96.4,4911.05
1784-BXEFA,No,10,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.55,187.35
7351-MHQVU,No,6,No,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,50.95,307.6
9224-VTYID,Yes,47,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.5,4318.35
9500-IWPXQ,Yes,61,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,79.4,4820.55
5762-TJXGK,No,52,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,58.75,3038.55
4504-YOULA,No,35,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,59.45,2136.9
5569-IDSEY,Yes,71,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,7472.15
7284-ZZLOH,Yes,45,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,53.3,2296.25
1777-JYQPJ,No,2,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,24.3,38.45
3401-URHDA,No,51,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,One Year,No,Credit Card,59.9,3043.6
1599-EAHXY,Yes,60,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,23.95,1506.4
8631-XVRZL,No,9,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,20.15,163.7
3853-LYGAM,No,17,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.65,1640.0
5751-USDBL,Yes,46,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81.0,3846.35
5680-LQOGP,No,68,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,5646.6
8189-DUKMV,Yes,4,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,79.05
9931-DCEZH,No,28,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,54.4,1516.6
1898-JSNDC,No,39,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,58.6,2224.5
0315-LVCRK,No,11,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.8,888.75
3911-RSNHI,Yes,71,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35
2410-CIYFZ,No,2,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,42.9
5505-OVWQW,No,17,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.15,353.65
7271-AJDTL,Yes,55,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,94.45,5073.1
1867-TJHTS,No,58,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.8,4526.85
4429-WYGFR,No,26,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,49.15,1237.3
2817-LVCPP,No,50,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1023.95
5038-ETMLM,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,8182.75
5056-FIMPT,No,43,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.0,4532.3
4521-WFJAI,No,56,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.95,1444.05
6569-KTMDU,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.1,19.1
8809-XKHMD,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.55,7325.1
0396-YCHWO,Yes,36,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2
0867-LDTTC,No,5,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15,392.65
2122-SZZZD,No,44,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,835.5
3148-AOIQT,Yes,69,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1718.35
6692-YQHXC,No,16,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.95,1205.5
3889-VWBID,Yes,68,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.85,5776.45
5222-JCXZT,No,4,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.0,78.9
9754-CLVZW,Yes,26,No,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,38.85,1025.15
2739-CCZMB,No,5,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,122.0
7080-TNUWP,Yes,70,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,95.0,6602.9
0496-AHOOK,Yes,24,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.4,1712.9
2468-SJFLM,No,1,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,74.3,74.3
3181-VTHOE,Yes,70,No,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,51.05,3635.15
7168-HDQHG,Yes,36,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.2,702.9
4567-AKPIA,Yes,41,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.1,4454.25
7901-HXJVA,No,14,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.45,1117.55
5924-IFQTT,Yes,13,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,72.8,930.05
7968-QUXNS,No,6,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,18.95,110.15
8903-WMRNW,Yes,15,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4
2452-SNHFZ,No,47,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.45,3545.1
3629-WEAAM,No,8,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,64.1,504.05
6029-CSMJE,No,17,No,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.65,440.2
7993-NQLJE,Yes,15,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,75.1,1151.55
9909-DFRJA,No,26,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,95.85,2475.35
9099-FTUHS,No,23,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.4,1249.25
4962-CHQPW,No,29,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,535.05
9467-ROOLM,No,25,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.05,461.3
2253-KPMNB,Yes,69,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,46.25,3121.4
1345-ZUKID,No,14,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.35,324.8
6429-SHBCB,No,19,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,69.6,1394.55
2603-HVKCG,No,31,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3143.65
1834-WULEG,Yes,24,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.25,439.75
9097-ZUBYC,Yes,14,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,48.8,664.4
5148-ORICT,Yes,64,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Mailed Check,74.35,4759.55
4893-GYUJU,No,50,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,19.35,1033.0
4578-PHJYZ,Yes,52,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,68.75,3482.85
7272-QDCKA,No,28,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.2,2688.45
8908-SLFCJ,No,21,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.85,435.25
9766-HGEDE,Yes,17,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.35,307.0
